5.2 9.32191e+50 -1.16242e+51
5.25 4.47764e+51 -5.58352e+51
5.3 -4.25044e+51 5.30021e+51
5.35 -6.07924e+52 7.58068e+52
5.4 -4.39094e+52 5.47541e+52
5.45 6.66085e+53 -8.30594e+53
5.5 1.57491e+54 -1.96388e+54
5.55 -5.58355e+54 6.96258e+54
5.6 -2.77912e+55 3.46551e+55
5.65 2.39361e+55 -2.98478e+55
5.7 3.73486e+56 -4.65729e+56
5.75 2.96081e+56 -3.69206e+56
5.8 -4.05092e+57 5.05142e+57
5.85 -9.92915e+57 1.23814e+58
5.9 3.34072e+58 -4.16581e+58
5.95 1.72399e+59 -2.14978e+59
6 -1.3362e+59 1.66622e+59
6.05 -2.29356e+60 2.86003e+60
6.1 -1.97986e+60 2.46884e+60
6.15 2.46232e+61 -3.07047e+61
6.2 6.25314e+61 -7.79754e+61
6.25 -1.99649e+62 2.48959e+62
6.3 -1.06889e+63 1.33288e+63
6.35 7.38051e+62 -9.20335e+62
6.4 1.40786e+64 -1.75557e+64
6.45 1.31461e+64 -1.63929e+64
6.5 -1.49588e+65 1.86534e+65
6.55 -3.93403e+65 4.90565e+65
6.6 1.1917e+66 -1.48602e+66
6.65 6.62381e+66 -8.25975e+66
6.7 -4.02344e+66 5.01715e+66
6.75 -8.63814e+67 1.07716e+68
6.8 -8.67645e+67 1.08194e+68
6.85 9.08252e+68 -1.13257e+69
6.9 2.47258e+69 -3.08326e+69
6.95 -7.10398e+69 8.85852e+69
7 -4.10264e+70 5.1159e+70
7.05 2.15702e+70 -2.68976e+70
7.1 5.29776e+71 -6.60619e+71
7.15 5.69667e+71 -7.10364e+71
7.2 -5.51145e+72 6.87267e+72
7.25 -1.55259e+73 1.93605e+73
7.3 4.22904e+73 -5.27353e+73
7.35 2.53982e+74 -3.1671e+74
7.4 -1.13126e+74 1.41066e+74
7.45 -3.24769e+75 4.0498e+75
7.5 -3.72321e+75 4.64276e+75
7.55 3.34249e+76 -4.16801e+76
7.6 9.74033e+76 -1.2146e+77
7.65 -2.5139e+77 3.13478e+77
7.7 -1.57155e+78 1.9597e+78
7.75 5.75601e+77 -7.17762e+77
7.8 1.99006e+79 -2.48157e+79
7.85 2.4236e+79 -3.02218e+79
7.9 -2.02587e+80 2.52622e+80
7.95 -6.10544e+80 7.61336e+80
8 1.49202e+81 -1.86052e+81
8.05 9.71956e+81 -1.21201e+82
8.1 -2.8014e+81 3.49329e+81
8.15 -1.2189e+83 1.51994e+83
8.2 -1.57198e+83 1.96023e+83
8.25 1.22711e+84 -1.53018e+84
8.3 3.82386e+84 -4.76827e+84
8.35 -8.84048e+84 1.10239e+85
8.4 -6.00838e+85 7.49233e+85
8.45 1.26899e+85 -1.58241e+85
8.5 7.46239e+86 -9.30545e+86
8.55 1.01633e+87 -1.26734e+87
8.6 -7.42811e+87 9.2627e+87
8.65 -2.39299e+88 2.98401e+88
8.7 5.22874e+88 -6.52013e+88
8.75 3.71248e+89 -4.62938e+89
8.8 -5.01634e+88 6.25528e+88
8.85 -4.56661e+90 5.69447e+90
8.9 -6.55178e+90 8.16994e+90
8.95 4.49354e+91 -5.60335e+91
9 1.4964e+92 -1.86599e+92
9.05 -3.08657e+92 3.84889e+92
9.1 -2.29281e+93 2.85909e+93
9.15 1.37321e+92 -1.71237e+92
9.2 2.79328e+94 -3.48317e+94
9.25 4.21249e+94 -5.25289e+94
9.3 -2.71646e+95 3.38738e+95
9.35 -9.35052e+95 1.16599e+96
9.4 1.81821e+96 -2.26727e+96
9.45 1.41538e+97 -1.76495e+97
9.5 2.06102e+95 -2.57004e+95
9.55 -1.70781e+98 2.12961e+98
9.6 -2.70192e+98 3.36924e+98
9.65 1.64103e+99 -2.04633e+99
9.7 5.83866e+99 -7.28069e+99
9.75 -1.06861e+100 1.33253e+100
9.8 -8.73335e+100 1.08903e+101
9.85 -7.71287e+99 9.61779e+99
9.9 1.04368e+102 -1.30144e+102
9.95 1.72921e+102 -2.15629e+102
10 -9.90636e+102 1.2353e+103
10.05 -3.64326e+103 4.54307e+103
10.1 6.26487e+103 -7.81216e+103
10.15 5.38633e+104 -6.71664e+104
10.2 8.69576e+103 -1.08434e+104
10.25 -6.37518e+105 7.94971e+105
10.3 -1.10444e+106 1.37721e+106
10.35 5.97568e+106 -7.45155e+106
10.4 2.27184e+107 -2.83293e+107
10.45 -3.66282e+107 4.56746e+107
10.5 -3.32055e+108 4.14066e+108
10.55 -7.77045e+107 9.68959e+107
10.6 3.89238e+109 -4.85372e+109
10.65 7.0407e+109 -8.77961e+109
10.7 -3.60183e+110 4.49141e+110
10.75 -1.41573e+111 1.76539e+111
10.8 2.13504e+111 -2.66235e+111
10.85 2.04614e+112 -2.55149e+112
10.9 6.26306e+111 -7.80991e+111
10.95 -2.37538e+113 2.96205e+113
11 -4.48057e+113 5.58718e+113
11.05 2.16925e+114 -2.70501e+114
11.1 8.81683e+114 -1.09944e+115
11.15 -1.24034e+115 1.54667e+115
11.2 -1.26028e+116 1.57155e+116
11.25 -4.76073e+115 5.93653e+115
11.3 1.44892e+117 -1.80677e+117
11.35 2.84671e+117 -3.54979e+117
11.4 -1.30536e+118 1.62776e+118
11.45 -5.48753e+118 6.84284e+118
11.5 7.17863e+118 -8.9516e+118
11.55 7.75908e+119 -9.67541e+119
11.6 3.48425e+119 -4.34478e+119
11.65 -8.83372e+120 1.10155e+121
11.7 -1.8059e+121 2.25192e+121
11.75 7.84824e+121 -9.78659e+121
11.8 3.41335e+122 -4.25638e+122
11.85 -4.1372e+122 5.159e+122
11.9 -4.77488e+123 5.95418e+123
11.95 -2.48325e+123 3.09656e+123
12 5.38306e+124 -6.71257e+124
12.05 1.144e+125 -1.42654e+125
12.1 -4.71431e+125 5.87865e+125
12.15 -2.12194e+126 2.64602e+126
12.2 2.37293e+126 -2.95899e+126
12.25 2.93715e+127 -3.66257e+127
12.3 1.7354e+127 -2.16401e+127
12.35 -3.27867e+128 4.08843e+128
12.4 -7.23725e+128 9.02471e+128
12.45 2.82911e+129 -3.52784e+129
12.5 1.31837e+130 -1.64398e+130
12.55 -1.35353e+130 1.68782e+130
12.6 -1.80593e+131 2.25196e+131
12.65 -1.19455e+131 1.48958e+131
12.7 1.99593e+132 -2.48888e+132
12.75 4.57271e+132 -5.70208e+132
12.8 -1.69608e+133 2.11498e+133
12.85 -8.18654e+133 1.02084e+134
12.9 7.67132e+133 -9.56597e+133
12.95 1.10991e+135 -1.38404e+135
13 8.12417e+134 -1.01307e+135
13.05 -1.21441e+136 1.51435e+136
13.1 -2.88573e+136 3.59845e+136
13.15 1.01575e+137 -1.26662e+137
13.2 5.08073e+137 -6.33557e+137
13.25 -4.31526e+137 5.38104e+137
13.3 -6.81847e+138 8.5025e+138
13.35 -5.47134e+138 6.82265e+138
13.4 7.38515e+139 -9.20914e+139
13.45 1.81905e+140 -2.26832e+140
13.5 -6.07646e+140 7.57722e+140
13.55 -3.15153e+141 3.92989e+141
13.6 2.40573e+141 -2.9999e+141
13.65 4.18695e+142 -5.22105e+142
13.7 3.65482e+142 -4.55749e+142
13.75 -4.48867e+143 5.59729e+143
13.8 -1.14543e+144 1.42833e+144
13.85 3.63084e+144 -4.52759e+144
13.9 1.95384e+145 -2.4364e+145
13.95 -1.32663e+145 1.65428e+145
14 -2.56993e+146 3.20465e+146
14.05 -2.42463e+146 3.02347e+146
14.1 2.7267e+147 -3.40014e+147
14.15 7.20524e+147 -8.98479e+147
14.2 -2.16686e+148 2.70202e+148
14.25 -1.21069e+149 1.50971e+149
14.3 7.21722e+148 -8.99972e+148
14.35 1.57672e+150 -1.96614e+150
14.4 1.59905e+150 -1.99398e+150
14.45 -1.65544e+151 2.0643e+151
14.5 -4.52798e+151 5.6463e+151
14.55 1.29148e+152 -1.61044e+152
14.6 7.49824e+152 -9.35015e+152
14.65 -3.85898e+152 4.81208e+152
14.7 -9.66945e+153 1.20576e+154
14.75 -1.04919e+154 1.30831e+154
14.8 1.00447e+155 -1.25255e+155
14.85 2.84287e+155 -3.545e+155
14.9 -7.68673e+155 9.5852e+155
14.95 -4.64162e+156 5.788e+156
15 2.01664e+156 -2.51471e+156
15.05 5.92732e+157 -7.39125e+157
15.1 6.85322e+157 -8.54583e+157
15.15 -6.09123e+158 7.59564e+158
15.2 -1.78329e+159 2.22372e+159
15.25 4.56832e+159 -5.6966e+159
15.3 2.87189e+160 -3.58118e+160
15.35 -1.02089e+160 1.27303e+160
15.4 -3.63182e+161 4.52881e+161
15.45 -4.45877e+161 5.55999e+161
15.5 3.69156e+162 -4.6033e+162
15.55 1.11767e+163 -1.39371e+163
15.6 -2.71074e+163 3.38023e+163
15.65 -1.77605e+164 2.2147e+164
15.7 4.93005e+163 -6.14767e+163
15.75 2.22433e+165 -2.7737e+165
15.8 2.89067e+165 -3.60461e+165
15.85 -2.23586e+166 2.78807e+166
15.9 -6.99924e+166 8.72791e+166
15.95 1.60577e+167 -2.00237e+167
16 1.09784e+168 -1.36898e+168
16.05 -2.20336e+167 2.74754e+167
16.1 -1.3617e+169 1.69802e+169
16.15 -1.86812e+169 2.32951e+169
16.2 1.35332e+170 -1.68757e+170
16.25 4.3797e+170 -5.4614e+170
16.3 -9.49497e+170 1.184e+171
16.35 -6.78292e+171 8.45817e+171
16.4 8.46093e+170 -1.05506e+171
16.45 8.33244e+172 -1.03904e+173
16.5 1.20383e+173 -1.50116e+173
16.55 -8.18599e+173 1.02078e+174
16.6 -2.73846e+174 3.41481e+174
16.65 5.6034e+174 -6.98733e+174
16.7 4.18884e+175 -5.2234e+175
16.75 -2.07853e+174 2.59188e+174
16.8 -5.09643e+176 6.35515e+176
16.85 -7.73743e+176 9.64842e+176
16.9 4.94818e+177 -6.17028e+177
16.95 1.711e+178 -2.13359e+178
17 -3.2998e+178 4.11478e+178
17.05 -2.58566e+179 3.22427e+179
17.1 -6.39498e+177 7.97441e+177
17.15 3.11576e+180 -3.88529e+180
17.2 4.96129e+180 -6.18663e+180
17.25 -2.98893e+181 3.72713e+181
17.3 -1.06828e+182 1.33213e+182
17.35 1.93874e+182 -2.41758e+182
17.4 1.59534e+183 -1.98935e+183
17.45 1.56974e+182 -1.95743e+182
17.5 -1.90398e+184 2.37423e+184
17.55 -3.17427e+184 3.95825e+184
17.6 1.80414e+185 -2.24972e+185
17.65 6.66535e+185 -8.31156e+185
17.7 -1.13621e+186 1.41682e+186
17.75 -9.83869e+186 1.22686e+187
17.8 -1.68676e+186 2.10335e+186
17.85 1.16295e+188 -1.45018e+188
17.9 2.02685e+188 -2.52743e+188
17.95 -1.08817e+189 1.35693e+189
18 -4.15595e+189 5.18239e+189
18.05 6.6403e+189 -8.28032e+189
18.1 6.06496e+190 -7.56289e+190
18.15 1.47948e+190 -1.84489e+190
18.2 -7.09997e+191 8.85352e+191
18.25 -1.29178e+192 1.61082e+192
18.3 6.55821e+192 -8.17796e+192
18.35 2.58963e+193 -3.22921e+193
18.4 -3.8689e+193 4.82444e+193
18.45 -3.73703e+194 4.66e+194
18.5 -1.18075e+194 1.47237e+194
18.55 4.33258e+195 -5.40264e+195
18.6 8.21875e+195 -1.02486e+196
18.65 -3.94932e+196 4.92472e+196
18.7 -1.61262e+197 2.0109e+197
18.75 2.2465e+197 -2.80135e+197
18.8 2.30162e+198 -2.87007e+198
18.85 8.92027e+197 -1.11234e+198
18.9 -2.64258e+199 3.29524e+199
18.95 -5.22063e+199 6.51002e+199
19 2.37625e+200 -2.96314e+200
19.05 1.0036e+201 -1.25146e+201
19.1 -1.29948e+201 1.62043e+201
19.15 -1.41693e+202 1.76689e+202
19.2 -6.50123e+201 8.10691e+201
19.25 1.61101e+203 -2.0089e+203
19.3 3.3112e+203 -4.129e+203
19.35 -1.4285e+204 1.78131e+204
19.4 -6.24207e+204 7.78373e+204
19.45 7.48453e+204 -9.33306e+204
19.5 8.71919e+205 -1.08726e+206
19.55 4.61942e+205 -5.76032e+205
19.6 -9.81645e+206 1.22409e+207
19.65 -2.09717e+207 2.61513e+207
19.7 8.57968e+207 -1.06987e+208
19.75 3.88013e+208 -4.83844e+208
19.8 -4.28976e+208 5.34924e+208
19.85 -5.36307e+209 6.68764e+209
19.9 -3.22081e+209 4.01629e+209
19.95 5.9785e+210 -7.45507e+210
20 1.3265e+211 -1.65411e+211
20.05 -5.14806e+211 6.41953e+211
20.1 -2.41055e+212 3.00591e+212
20.15 2.44488e+212 -3.04872e+212
20.2 3.29733e+213 -4.11171e+213
20.25 2.213e+213 -2.75957e+213
20.3 -3.63923e+214 4.53804e+214
20.35 -8.3798e+214 1.04494e+215
20.4 3.08589e+215 -3.84804e+215
20.45 1.49674e+216 -1.86641e+216
20.5 -1.38435e+216 1.72625e+216
20.55 -2.02639e+217 2.52687e+217
20.6 -1.50287e+217 1.87405e+217
20.65 2.21411e+218 -2.76095e+218
20.7 5.28745e+218 -6.59334e+218
20.75 -1.84781e+219 2.30418e+219
20.8 -9.2884e+219 1.15824e+220
20.85 7.77836e+219 -9.69945e+219
20.9 1.24479e+221 -1.55223e+221
20.95 1.01091e+221 -1.26058e+221
21 -1.34636e+222 1.67888e+222
21.05 -3.3325e+222 4.15556e+222
21.1 1.10523e+223 -1.3782e+223
21.15 5.76109e+223 -7.18396e+223
21.2 -4.33044e+223 5.39998e+223
21.25 -7.64332e+224 9.53107e+224
21.3 -6.74594e+224 8.41205e+224
21.35 8.18251e+225 -1.02034e+226
21.4 2.09813e+226 -2.61632e+226
21.45 -6.60293e+226 8.23372e+226
21.5 -3.57142e+227 4.45349e+227
21.55 2.38399e+227 -2.97279e+227
21.6 4.69115e+228 -5.84977e+228
21.65 4.47144e+228 -5.57579e+228
21.7 -4.97019e+229 6.19772e+229
21.75 -1.31963e+230 1.64555e+230
21.8 3.93988e+230 -4.91296e+230
21.85 2.21287e+231 -2.7594e+231
21.9 -1.2942e+231 1.61384e+231
21.95 -2.87798e+232 3.58879e+232
22 -2.94672e+232 3.67449e+232
22.05 3.01727e+233 -3.76247e+233
22.1 8.29185e+233 -1.03398e+234
22.15 -2.34779e+234 2.92765e+234
22.2 -1.37041e+235 1.70888e+235
22.25 6.9009e+234 -8.60529e+234
22.3 1.76485e+236 -2.20073e+236
22.35 1.93218e+236 -2.40938e+236
22.4 -1.83064e+237 2.28277e+237
22.45 -5.20534e+237 6.49095e+237
22.5 1.39711e+238 -1.74216e+238
22.55 8.48266e+238 -1.05777e+239
22.6 -3.59284e+238 4.4802e+238
22.65 -1.08178e+240 1.34896e+240
22.7 -1.26136e+240 1.57289e+240
22.75 1.11003e+241 -1.38419e+241
22.8 3.26484e+241 -4.07119e+241
22.85 -8.30143e+241 1.03517e+242
22.9 -5.24809e+242 6.54426e+242
22.95 1.8091e+242 -2.25591e+242
23 6.62794e+243 -8.26491e+243
23.05 8.20236e+243 -1.02282e+244
23.1 -6.72673e+244 8.3881e+244
23.15 -2.046e+245 2.55132e+245
23.2 4.92477e+245 -6.14109e+245
23.25 3.24535e+246 -4.04688e+246
23.3 -8.66396e+245 1.08038e+246
23.35 -4.05908e+247 5.06159e+247
23.4 -5.31526e+247 6.62803e+247
23.45 4.07381e+248 -5.07996e+248
23.5 1.28113e+249 -1.59754e+249
23.55 -2.91661e+249 3.63695e+249
23.6 -2.00593e+250 2.50135e+250
23.65 3.81552e+249 -4.75788e+249
23.7 2.48476e+251 -3.09844e+251
23.75 3.43362e+251 -4.28166e+251
23.8 -2.46558e+252 3.07452e+252
23.85 -8.01569e+252 9.9954e+252
23.9 1.72415e+253 -2.14998e+253
23.95 1.23927e+254 -1.54535e+254
24 -1.41738e+253 1.76744e+253
24.05 -1.52036e+255 1.89586e+255
24.1 -2.21183e+255 2.75811e+255
24.15 1.49124e+256 -1.85955e+256
24.2 5.0114e+256 -6.24912e+256
24.25 -1.01721e+257 1.26844e+257
24.3 -7.65272e+257 9.54279e+257
24.35 3.01238e+256 -3.75638e+256
24.4 9.29853e+258 -1.15951e+259
24.45 1.42114e+259 -1.77213e+259
24.5 -9.01326e+259 1.12394e+260
24.55 -3.13083e+260 3.90409e+260
24.6 5.98844e+260 -7.46746e+260
24.65 4.72353e+261 -5.89014e+261
24.7 1.64805e+260 -2.05509e+260
24.75 -5.6844e+262 7.08833e+262
24.8 -9.10957e+262 1.13595e+263
24.85 5.44388e+263 -6.78841e+263
24.9 1.95458e+264 -2.43732e+264
24.95 -3.51724e+264 4.38592e+264
25 -2.91421e+265 3.63395e+265
25.05 -3.16087e+264 3.94155e+264
25.1 3.47341e+266 -4.33127e+266
25.15 5.82671e+266 -7.26579e+266
25.2 -3.28563e+267 4.09711e+267
25.25 -1.21941e+268 1.52058e+268
25.3 2.06053e+268 -2.56944e+268
25.35 1.79713e+269 -2.24098e+269
25.4 3.26054e+268 -4.06582e+268
25.45 -2.12142e+270 2.64537e+270
25.5 -3.71951e+270 4.63815e+270
25.55 1.98153e+271 -2.47093e+271
25.6 7.60254e+271 -9.48021e+271
25.65 -1.20375e+272 1.50105e+272
25.7 -1.10775e+273 1.38134e+273
25.75 -2.81213e+272 3.50667e+272
25.8 1.29507e+274 -1.61493e+274
25.85 2.36999e+274 -2.95533e+274
25.9 -1.1941e+275 1.48902e+275
25.95 -4.73683e+275 5.90672e+275
26 7.01037e+275 -8.74179e+275
26.05 6.82519e+276 -8.51087e+276
26.1 2.22377e+276 -2.77299e+276
26.15 -7.90233e+277 9.85404e+277
26.2 -1.50753e+278 1.87985e+278
26.25 7.18999e+278 -8.96577e+278
26.3 2.94947e+279 -3.67793e+279
26.35 -4.06859e+279 5.07345e+279
26.4 -4.20334e+280 5.24149e+280
26.45 -1.6703e+280 2.08282e+280
26.5 4.81956e+281 -6.0099e+281
26.55 9.57391e+281 -1.19385e+282
26.6 -4.32561e+282 5.39395e+282
26.65 -1.83542e+283 2.28874e+283
26.7 2.35214e+283 -2.93308e+283
26.75 2.58753e+284 -3.2266e+284
26.8 1.21249e+284 -1.51195e+284
26.85 -2.93798e+285 3.6636e+285
26.9 -6.07108e+285 7.57051e+285
26.95 2.60005e+286 -3.24221e+286
27 1.14149e+287 -1.42341e+287
27.05 -1.35389e+287 1.68827e+287
27.1 -1.59216e+288 1.98539e+288
27.15 -8.59017e+287 1.07118e+288
27.2 1.79009e+289 -2.23221e+289
27.25 3.84444e+289 -4.79394e+289
27.3 -1.56141e+290 1.94704e+290
27.35 -7.09503e+290 8.84736e+290
27.4 7.75418e+290 -9.6693e+290
27.45 9.79259e+291 -1.22112e+292
27.5 5.97601e+291 -7.45197e+291
27.55 -1.09014e+293 1.35939e+293
27.6 -2.43124e+293 3.03171e+293
27.65 9.36764e+293 -1.16813e+294
27.7 4.40749e+294 -5.49605e+294
27.75 -4.41567e+294 5.50625e+294
27.8 -6.02034e+295 7.50724e+295
27.85 -4.09887e+295 5.1112e+295
27.9 6.63543e+296 -8.27425e+296
27.95 1.53562e+297 -1.91488e+297
28 -5.61442e+297 7.00106e+297
28.05 -2.73646e+298 3.41231e+298
28.1 2.49779e+298 -3.1147e+298
28.15 3.69961e+299 -4.61334e+299
28.2 2.77961e+299 -3.46612e+299
28.25 -4.03672e+300 5.03371e+300
28.3 -9.68784e+300 1.20805e+301
28.35 3.36138e+301 -4.19157e+301
28.4 1.69805e+302 -2.11744e+302
28.45 -1.40182e+302 1.74805e+302
28.5 -2.2725e+303 2.83376e+303
28.55 -1.86751e+303 2.32874e+303
28.6 2.45447e+304 -3.06067e+304
28.65 inf nan
28.7 nan nan
28.75 nan nan
28.8 nan nan
28.85 nan nan
28.9 nan nan
28.95 nan nan
29 nan nan
29.05 nan nan
29.1 nan nan
29.15 nan nan
29.2 nan nan
29.25 nan nan
29.3 nan nan
29.35 nan nan
29.4 nan nan
29.45 nan nan
29.5 nan nan
29.55 nan nan
29.6 nan nan
29.65 nan nan
29.7 nan nan
29.75 nan nan
29.8 nan nan
29.85 nan nan
29.9 nan nan
29.95 nan nan
30 nan nan
30.05 nan nan
30.1 nan nan
30.15 nan nan
30.2 nan nan
30.25 nan nan
30.3 nan nan
30.35 nan nan
30.4 nan nan
30.45 nan nan
30.5 nan nan
30.55 nan nan
30.6 nan nan
30.65 nan nan
30.7 nan nan
30.75 nan nan
30.8 nan nan
30.85 nan nan
30.9 nan nan
30.95 nan nan
31 nan nan
31.05 nan nan
31.1 nan nan
31.15 nan nan
31.2 nan nan
31.25 nan nan
31.3 nan nan
31.35 nan nan
31.4 nan nan
31.45 nan nan
31.5 nan nan
31.55 nan nan
31.6 nan nan
31.65 nan nan
31.7 nan nan
31.75 nan nan
31.8 nan nan
31.85 nan nan
31.9 nan nan
31.95 nan nan
32 nan nan
32.05 nan nan
32.1 nan nan
32.15 nan nan
32.2 nan nan
32.25 nan nan
32.3 nan nan
32.35 nan nan
32.4 nan nan
32.45 nan nan
32.5 nan nan
32.55 nan nan
32.6 nan nan
32.65 nan nan
32.7 nan nan
32.75 nan nan
32.8 nan nan
32.85 nan nan
32.9 nan nan
32.95 nan nan
33 nan nan
33.05 nan nan
33.1 nan nan
33.15 nan nan
33.2 nan nan
33.25 nan nan
33.3 nan nan
33.35 nan nan
33.4 nan nan
33.45 nan nan
33.5 nan nan
33.55 nan nan
33.6 nan nan
33.65 nan nan
33.7 nan nan
33.75 nan nan
33.8 nan nan
33.85 nan nan
33.9 nan nan
33.95 nan nan
34 nan nan
34.05 nan nan
34.1 nan nan
34.15 nan nan
34.2 nan nan
34.25 nan nan
34.3 nan nan
34.35 nan nan
34.4 nan nan
34.45 nan nan
34.5 nan nan
34.55 nan nan
34.6 nan nan
34.65 nan nan
34.7 nan nan
34.75 nan nan
34.8 nan nan
34.85 nan nan
34.9 nan nan
34.95 nan nan
35 nan nan
35.05 nan nan
35.1 nan nan
35.15 nan nan
35.2 nan nan
35.25 nan nan
35.3 nan nan
35.35 nan nan
35.4 nan nan
35.45 nan nan
35.5 nan nan
35.55 nan nan
35.6 nan nan
35.65 nan nan
35.7 nan nan
35.75 nan nan
35.8 nan nan
35.85 nan nan
35.9 nan nan
35.95 nan nan
36 nan nan
36.05 nan nan
36.1 nan nan
36.15 nan nan
36.2 nan nan
36.25 nan nan
36.3 nan nan
36.35 nan nan
36.4 nan nan
36.45 nan nan
36.5 nan nan
36.55 nan nan
36.6 nan nan
36.65 nan nan
36.7 nan nan
36.75 nan nan
36.8 nan nan
36.85 nan nan
36.9 nan nan
36.95 nan nan
37 nan nan
37.05 nan nan
37.1 nan nan
37.15 nan nan
37.2 nan nan
37.25 nan nan
37.3 nan nan
37.35 nan nan
37.4 nan nan
37.45 nan nan
37.5 nan nan
37.55 nan nan
37.6 nan nan
37.65 nan nan
37.7 nan nan
37.75 nan nan
37.8 nan nan
37.85 nan nan
37.9 nan nan
37.95 nan nan
38 nan nan
38.05 nan nan
38.1 nan nan
38.15 nan nan
38.2 nan nan
38.25 nan nan
38.3 nan nan
38.35 nan nan
38.4 nan nan
38.45 nan nan
38.5 nan nan
38.55 nan nan
38.6 nan nan
38.65 nan nan
38.7 nan nan
38.75 nan nan
38.8 nan nan
38.85 nan nan
38.9 nan nan
38.95 nan nan
39 nan nan
39.05 nan nan
39.1 nan nan
39.15 nan nan
39.2 nan nan
39.25 nan nan
39.3 nan nan
39.35 nan nan
39.4 nan nan
39.45 nan nan
39.5 nan nan
39.55 nan nan
39.6 nan nan
39.65 nan nan
39.7 nan nan
39.75 nan nan
39.8 nan nan
39.85 nan nan
39.9 nan nan
39.95 nan nan
40 nan nan
40.05 nan nan
40.1 nan nan
40.15 nan nan
40.2 nan nan
40.25 nan nan
40.3 nan nan
40.35 nan nan
40.4 nan nan
40.45 nan nan
40.5 nan nan
40.55 nan nan
40.6 nan nan
40.65 nan nan
40.7 nan nan
